VARNAMES:,CID,CIDint,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,ERRFLAG_FIT,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,LENSDMU,LENSDMUERR,MWEBV,HOST_NMATCH,HOST_NMATCH2,HOST_OBJID,HOST_ZPHOT,HOST_ZPHOTERR,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_CONFUSION,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_LOGSFR,HOST_LOGSFR_ERR,HOST_LOGsSFR,HOST_LOGsSFR_ERR,HOST_COLOR,HOST_COLOR_ERR,HOST_MAG_g,HOST_MAG_i,HOST_SBFLUXCAL_g,HOST_SBFLUXCAL_i,HOST_SBMAG_g,HOST_SBMAG_i,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,SNRSUM,BANDLIST,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,RADIUS_POP,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,CUTMASK,MU,MUMODEL,MUERR,MUERR_RENORM,MUERR_RAW,MUERR_VPEC,MURES,MUPULL,M0DIF,M0DIFERR,CHI2_BEAMS,PROBCC_BEAMS,biasCor_nevt,biasCor_mu,biasCorErr_mu,biasCor_muCOVSCALE,biasCor_muCOVADD,IDSAMPLE,IZBIN
SN:,1346956,1346956,10,101,C2,3,0,0.334,0.001,0.33352,0.001,0.33352,0.00167,0,300,0,0,9.40E-03,1,1,390089,-9,-9,0.334,1.00E-03,54.343567,-28.826454,0.218,1.094,-9,6.908,0.281,-1.35E+00,4.057,-8.31E+00,4.13301,-4.10E-02,-999,27.05,26.26,0.68,2.00E-02,27.5,27.5,57408.082,76.94993,62.26315,39.96526,126.256,griz,57412.3672,0.3055,1.19581,0.47672,-6.77E-02,2.62E-02,21.44949,3.91E-02,4.72E-05,1.70E-06,6.63E-03,-6.29E-07,-2.75E-08,12,17.3856,0.13566,0.457981,0.995,0.8687,0.9996,0.9809,0.9996,0,41.1466,41.21622,0.14947,0.149,0.0948,0.0074,-0.0721,-0.483,0.0025,0.0125,0.23,1.13E-05,8313,0.0278,0.004,1,0.0121,6,10
SN:,1339875,1339875,10,0,X1,3,0,0.46064,0.001,0.45944,0.001,0.45944,0.00177,0,300,0,0,1.92E-02,1,2,43707,-9,-9,0.4606,1.00E-03,35.215054,-4.754419,2.525,1.755,-1.89E+00,10.475,6.10E-02,1.451,2.40E-02,-8.86E+00,4.92E-02,0.539,-999,23.28,21.53,4.34,14.43,25.90627,24.60183,57379.0625,22.04833,17.42145,11.80547,48.7031,riz,57375.5664,0.4491,-4.00E-01,0.5224,-1.00E-02,4.90E-02,22.52053,5.15E-02,1.76E-05,8.36E-07,8.09E-04,-1.52E-07,-2.48E-09,19,18.17739,0.51062,0.137574,0.9818,0.9753,1,0.9999,1,0,41.92794,42.0317,0.16829,0.1676,0.1901,0.0056,-0.1073,-0.638,0.0036,0.013,0.64,0.00E+00,9444,-0.0998,0.005,0.757,0,4,12
SN:,1275873,1275873,10,0,E2,3,0,0.40288,0.001,0.40188,0.001,0.40188,0.00172,0,300,0,0,6.72E-03,1,1,8589,-9,-9,0.4029,1.00E-03,9.601003,-44.416855,0.23,0.242,-9,10.86,1.00E-02,0.207,0.725,-1.06E+01,0.72974,1.34,-999,22.14,19.89,30.17,241.41,23.80106,21.54311,57257.2305,25.21758,14.86696,9.02101,41.89612,riz,57251.7773,1.4219,-1.95E+00,0.78132,-1.72E-02,6.16E-02,22.39116,5.70E-02,1.98E-05,1.04E-06,1.93E-02,-2.35E-07,-5.02E-08,36,31.55565,0.67994,0.653809,0.9176,0.8212,0.9921,0.9995,0.8888,0,41.57734,41.68891,0.1807,0.1816,0.1589,0.0063,-0.0812,-0.449,-0.0304,0.0149,0.62,4.10E-03,5052,-0.1179,0.006,1,0.0061,6,11
SN:,1283936,1283936,10,1,E2,3,0,0.3696,0.001,0.36862,0.001,0.36862,0.0017,0,300,0,0,7.59E-03,1,1,8313,-9,-9,0.3696,1.00E-03,8.877354,-44.371204,0.678,0.841,-9,9.479,1.80E-02,0.83,0.209,-8.62E+00,0.22138,0.488,-999,23.44,21.98,9.24,30.57,25.08582,23.78676,57265.2266,23.16075,20.64824,16.08689,52.78452,griz,57268.6641,0.5252,-1.81E-01,0.55281,0.16207,4.07E-02,22.75709,5.15E-02,1.42E-05,6.72E-07,8.68E-03,-1.53E-07,-1.60E-08,57,57.6744,0.45013,0.543589,0.9241,0.8185,0.9994,0.9975,0.9993,0,41.5655,41.46948,0.25947,0.2602,0.1233,0.0068,0.1264,0.487,-0.0304,0.0149,1.33,4.74E-05,4680,-0.038,0.013,1,0.0508,6,11
SN:,1341857,1341857,10,0,C1,3,0,0.50373,0.001,0.50314,0.001,0.50314,0.00181,0,300,0,0,7.92E-03,1,3,43888,-9,-9,0.5037,1.00E-03,53.118153,-26.979881,0.636,0.666,-3.17E+00,10.856,7.20E-02,-3.87E-01,9.613,-1.12E+01,9.61334,1.419,-999,23.26,20.62,10.29,116.22,24.96896,22.3368,57385.1523,11.98184,8.66751,8.14012,27.7591,riz,57382.8711,0.785,-2.38E+00,0.81374,-6.11E-02,8.93E-02,23.07782,8.52E-02,1.05E-05,8.27E-07,2.57E-02,-3.95E-07,-5.13E-08,22,26.3395,0.23739,0.820044,0.997,0.9277,1,0.9986,1,0,42.35363,42.26495,0.20963,0.2101,0.2426,0.0052,0.0925,0.441,-0.0038,0.0132,0.86,0.00E+00,2400,-0.142,0.009,0.731,0,6,13
SN:,1283855,1283855,10,0,E1,3,0,0.56651,0.001,0.56536,0.001,0.56536,0.00186,0,300,0,0,5.96E-03,1,1,6814,-9,-9,0.5665,1.00E-03,7.503301,-43.714073,0.881,0.654,-9,10.939,3.80E-02,1.142,0.989,-9.80E+00,0.99637,1.278,-999,23.74,21.12,7.19,73.63,25.35818,22.83236,57273.0977,11.3606,8.93904,6.34003,31.98519,riz,57266.1953,0.617,-1.36E+00,0.76299,-2.47E-01,7.07E-02,22.75585,6.75E-02,1.42E-05,8.82E-07,1.70E-02,-4.96E-07,-3.08E-08,48,38.77935,0.82636,0.940516,0.9941,0.1413,0.9969,0.9827,0.9998,0,42.3511,42.56799,0.17492,0.177,0.2267,0.0047,-0.2105,-1.204,-0.0064,0.011,1.76,2.66E-05,2232,0.298,0.009,0.581,0,6,14
SN:,1331719,1331719,10,0,E2,3,0,0.5874,0.001,0.58627,0.001,0.58627,0.00188,0,300,0,0,8.16E-03,1,1,40621,-9,-9,0.5874,1.00E-03,8.706661,-44.577782,0.292,0.399,-9,10.562,2.80E-02,0.645,0.185,-9.94E+00,0.22383,0.822,-999,23.16,21.28,13.24,71.61,24.69528,22.86257,57325.0156,7.6481,7.30471,5.73199,22.05137,riz,57315.5898,1.0949,-1.11E+00,0.87726,1.83E-02,9.14E-02,23.30373,8.99E-02,8.56E-06,7.09E-07,2.67E-02,-4.17E-07,-3.67E-08,40,34.32859,0.72283,0.375337,0.9045,0.98,0.992,0.9985,0.9995,0,42.6563,42.66248,0.20778,0.2102,0.2719,0.0045,0.0002,0.001,-0.0064,0.011,0.65,4.68E-05,13278,-0.2537,0.004,0.574,0,6,14
SN:,1336009,1336009,10,1,E2,3,0,0.3427,0.001,0.34175,0.001,0.34175,0.00167,0,300,0,0,9.42E-03,1,1,41358,-9,-9,0.3427,1.00E-03,8.916199,-44.893974,0.866,1.066,-9,8.901,9.00E-03,-1.46E-01,0.174,-9.01E+00,0.17579,0.156,-999,23.8,22.49,6.73,22.66,25.42996,24.11185,57347.0781,22.36777,17.51595,16.1183,65.10575,griz,57344.2891,0.3247,-6.33E-01,0.3454,0.15045,2.51E-02,22.50772,3.12E-02,1.78E-05,5.11E-07,3.80E-03,-1.06E-07,-8.90E-09,47,37.13128,0.84832,0.544056,0.9982,0.8228,1,0.9991,1,0,41.28327,41.27831,0.248,0.2472,0.0755,0.0073,0.0025,0.01,0.0025,0.0125,1.01,0.00E+00,2920,-0.0448,0.014,1,0.0545,6,10
SN:,1303883,1303883,10,1,E2,3,0,0.25993,0.001,0.25904,0.001,0.25904,0.00161,0,300,0,0,1.00E-02,1,1,9501,-9,-9,0.2599,1.00E-03,8.862439,-44.917168,2.146,1.411,-9,9.956,2.00E-03,-1.66E+00,0.403,-1.16E+01,0.40498,0.793,-999,21.82,19.82,17.15,76.9,24.41434,22.78518,57283.1328,67.98455,59.12938,40.60123,155.09183,griz,57286.2617,0.1736,0.85722,0.18651,5.07E-03,1.58E-02,21.0796,2.14E-02,6.64E-05,1.31E-06,9.60E-04,-1.52E-07,-1.41E-08,54,51.20704,0.58279,0.286238,0.9998,1,1,0.9999,1,0,40.50537,40.58755,0.1508,0.1502,0.0497,0.0094,-0.0694,-0.46,-0.0128,0.0172,0.22,0.00E+00,8893,0.0134,0.003,1,0.0189,6,8
SN:,1337272,1337272,10,1,X1,3,0,0.504,0.001,0.50275,0.001,0.50275,0.00181,0,300,0,0,1.93E-02,1,1,-16414,-9,-9,0.504,1.00E-03,34.12851,-5.680504,0.357,0.764,-9,8.497,9.70E-02,0.546,1.197,-7.97E+00,1.25407,0.11,-999,25.15,24.18,1.72,4.5,26.91118,25.86697,57355.1602,16.05567,14.34261,9.15058,38.35215,riz,57358.0391,0.6336,-4.45E-01,0.64565,-1.03E-01,5.39E-02,22.81603,5.47E-02,1.34E-05,6.75E-07,9.82E-03,-2.78E-07,-2.50E-08,23,17.61672,0.77793,0.372802,0.9997,0.9125,1,0.9999,1,0,42.35788,42.26389,0.16464,0.165,0.1696,0.0052,0.0978,0.594,-0.0038,0.0132,0.54,0.00E+00,3391,0.0161,0.007,0.902,0,4,13
SN:,1336957,1336957,10,0,C3,3,0,0.83031,0.001,0.82961,0.001,0.82961,0.00209,0,300,0,0,6.86E-03,2,3,41768,-9,-9,0.8303,1.00E-03,53.080536,-28.461002,0.571,0.609,-2.88E+00,11.156,3.60E-02,-1.40E-02,9.986,-1.12E+01,9.98657,1.534,-999,25.06,21.71,2.32,48.07,26.58628,23.29531,57349.2422,20.45501,12.44465,9.76343,39.74247,riz,57351.6367,0.6502,-5.01E-01,0.56876,0.18303,5.07E-02,24.27767,4.68E-02,3.49E-06,1.51E-07,7.53E-03,-6.17E-08,-1.04E-09,39,26.50887,0.93626,0.63258,0.9935,0.9288,1,0.9997,0.9971,0,43.43182,43.57258,0.14351,0.1454,0.1879,0.0034,-0.1278,-0.891,-0.0129,0.0174,0.71,2.07E-04,3001,-0.4705,0.01,0.563,0,3,17
SN:,1254150,1254150,10,0,C3,3,0,0.70484,0.001,0.70417,0.001,0.70417,0.00198,0,300,0,0,8.10E-03,3,5,4578,-9,-9,0.7048,1.00E-03,53.052078,-27.550299,0.269,0.399,-2.77E+00,10.237,3.30E-02,0.334,5.951,-9.92E+00,5.95388,1.074,-999,25.09,22.5,2.1,23.5,26.69445,24.07233,56591.207,41.97091,30.68522,23.00928,93.38569,riz,56585.0273,0.3851,1.49692,0.39192,-3.44E-02,2.95E-02,23.46122,3.11E-02,7.40E-06,2.12E-07,2.87E-03,-6.44E-08,-2.04E-09,45,30.63618,0.94966,0.511945,0.9944,0.9867,1,0.9986,1,0,43.09897,43.14114,0.15457,0.1584,0.1171,0.0039,-0.06,-0.388,0.0179,0.0134,0.21,0.00E+00,1520,0.0664,0.012,1,0.0089,3,16
SN:,1312164,1312164,10,0,E2,3,0,0.52438,0.001,0.52327,0.001,0.52327,0.00182,0,300,0,0,6.79E-03,2,3,20938,-9,-9,0.5244,1.00E-03,9.054849,-43.600559,0.578,0.633,-2.13E+00,9.664,2.50E-02,0.429,0.557,-9.24E+00,0.61987,0.812,-999,24.6,23.17,3.05,12.39,26.28925,24.76732,56675.0586,8.76477,5.64225,4.50632,21.12161,riz,56671.9922,1.0399,-3.84E-01,1.1373,-7.83E-02,9.42E-02,23.21756,9.07E-02,9.27E-06,7.74E-07,3.00E-02,-5.50E-07,-4.08E-08,13,5.25447,0.96916,0.290769,0.9988,0.6098,0.9994,0.9982,0.9999,0,42.72466,42.36717,0.31277,0.3135,0.3056,0.005,0.3613,1.155,-0.0038,0.0132,2.8,2.24E-05,8108,-0.015,0.004,1,0.0031,6,13
SN:,1251600,1251600,10,0,X3,3,0,0.55887,0.001,0.5576,0.001,0.5576,0.00185,0,300,0,0,2.35E-02,1,2,20127,-9,-9,0.5589,1.00E-03,35.695175,-4.228191,0.215,0.255,-4.94E+00,10.702,3.70E-02,-2.65E+00,1.67,-1.33E+01,1.67048,1.445,-999,23.68,20.88,7.57,87.67,25.30226,22.64287,56558.2656,35.62848,26.27134,17.9557,80.57909,riz,56560.9414,0.3987,-5.96E-01,0.32911,-1.47E-01,3.40E-02,22.95648,3.17E-02,1.18E-05,3.44E-07,2.91E-03,-6.75E-08,-7.39E-09,32,37.47547,0.23232,0.529544,0.9998,0.9847,1,0.9998,1,0,42.56286,42.53223,0.12888,0.1304,0.1059,0.0047,0.037,0.287,-0.0064,0.011,-0.22,0.00E+00,3230,0.0996,0.006,1,0.0041,2,14
SN:,1258249,1258249,10,0,X1,3,0,0.62237,0.001,0.62104,0.001,0.62104,0.00191,0,300,0,0,1.94E-02,1,1,14956,-9,-9,0.6224,1.00E-03,35.265743,-4.73115,1.277,1.84,-9,9.285,3.90E-02,1.149,1.119,-8.14E+00,1.12531,0.251,-999,24.68,23.39,2.3,6.62,26.59568,25.44785,56602.0703,13.02893,10.58899,8.1138,23.80565,riz,56605.6328,1.058,-1.58E+00,0.91502,4.77E-03,8.84E-02,23.49187,8.14E-02,7.20E-06,5.40E-07,2.14E-02,-3.22E-07,-2.36E-08,35,25.10191,0.89172,0.527135,0.9967,0.99,0.9991,0.9973,0.9912,0,42.88673,42.81304,0.18998,0.195,0.2831,0.0043,0.0675,0.355,0.0062,0.0107,0.6,7.87E-04,598,-0.3659,0.014,0.443,0,4,15
SN:,1265349,1265349,10,0,X3,3,0,0.80084,0.001,0.79939,0.001,0.79939,0.00206,0,300,0,0,2.34E-02,1,1,18406,-9,-9,0.8008,1.00E-03,36.214394,-4.22845,0.125,0.101,-9,11.047,5.70E-02,-7.91E-01,9.209,-1.18E+01,9.20926,1.412,-999,25.11,21.84,1.88,43.07,26.81461,23.41456,56683.0859,14.61997,9.88676,7.87682,31.15085,riz,56677.7109,0.9481,-2.93E-01,1.03913,-8.65E-02,6.32E-02,23.91644,6.59E-02,4.87E-06,2.95E-07,3.27E-02,-2.43E-07,-4.88E-09,13,6.03911,0.94472,0.304327,0.9952,0.9214,1,0.9968,1,0,43.43079,43.47567,0.20897,0.2117,0.2308,0.0035,-0.032,-0.153,-0.0129,0.0174,0.69,0.00E+00,5778,0.0519,0.005,0.801,0,2,17
SN:,1257905,1257905,10,0,S1,3,0,0.61509,0.001,0.61393,0.001,0.61393,0.0019,0,300,0,0,3.62E-02,3,3,10736,-9,-9,0.6151,1.00E-03,42.168121,-0.618227,0.2,0.371,-3.06E+00,8.053,6.10E-02,0.671,0.456,-7.40E+00,0.49248,-4.87E-01,-999,24.78,24.04,2.23,5.71,26.62924,25.60841,56590.3125,16.89696,12.71919,10.42497,32.43031,riz,56601.6172,1.1137,1.23483,0.79539,-1.76E-02,5.87E-02,23.15047,5.34E-02,9.86E-06,4.85E-07,1.01E-02,-2.30E-07,-1.31E-08,41,41.58756,0.44504,0.415791,0.9936,0.9678,0.9998,0.9991,0.9998,0,42.74788,42.78274,0.14733,0.1512,0.2117,0.0044,-0.0411,-0.279,0.0062,0.0107,0.04,1.45E-05,1613,-0.0232,0.008,0.471,0,5,15
SN:,1251126,1251126,10,0,C2,3,0,0.59845,0.001,0.59788,0.001,0.59788,0.00189,0,300,0,0,9.21E-03,1,2,2930,-9,-9,0.5985,1.00E-03,54.46661,-29.334866,2.152,1.74,-2.27E+00,10.669,4.50E-02,0.244,8.17,-1.04E+01,8.17077,1.3,-999,24.29,21.89,1.16,14.66,27.33886,24.58467,56558.2344,13.26235,11.76778,7.92291,40.59194,riz,56557.7109,0.5453,0.33649,0.6345,-1.56E-02,5.30E-02,23.2233,5.44E-02,9.22E-06,4.62E-07,1.59E-02,-2.36E-07,-1.52E-08,41,38.34085,0.58946,0.123621,0.9981,0.9971,1,0.9997,1,0,42.74016,42.71283,0.11892,0.122,0.1567,0.0045,0.0211,0.178,0.0062,0.0107,-0.43,0.00E+00,13247,-0.0674,0.004,0.547,0,6,15
SN:,1253046,1253046,10,0,C1,3,0,0.50192,0.001,0.50134,0.001,0.50134,0.0018,0,300,0,0,9.07E-03,1,1,187877,-9,-9,0.5019,1.00E-03,53.643539,-26.873732,1.527,1.093,-9,10.502,5.00E-02,0.295,3.577,-1.02E+01,3.57821,1.256,-999,23.72,21.25,2.37,19.87,26.56313,24.25451,56579.1836,33.09847,19.3931,15.35004,62.90858,riz,56578.8398,0.4005,0.55065,0.38464,-1.02E-01,3.69E-02,22.64622,3.38E-02,1.57E-05,4.88E-07,1.85E-03,-9.88E-08,-1.04E-08,39,42.7994,0.31138,0.385755,0.9999,1,1,0.9999,1,0,42.28844,42.25567,0.10903,0.1093,0.124,0.0052,0.0366,0.335,-0.0038,0.0132,-0.53,0.00E+00,10124,0.1143,0.005,0.714,0,6,13
SN:,1263197,1263197,10,0,C2,3,0,0.33826,0.001,0.33778,0.001,0.33778,0.00167,0,300,0,0,1.00E-02,1,1,2311,-9,-9,0.3383,1.00E-03,54.324608,-28.489838,0.215,0.247,-9,10.143,7.50E-02,-2.61E-01,6.878,-1.04E+01,6.87908,1.371,-999,23.39,21.32,10.3,70.33,24.96791,22.88215,56660.0781,41.00815,34.74181,29.19926,83.48135,griz,56659.7383,0.382,-2.61E+00,0.39669,1.92E-03,3.61E-02,21.97899,4.11E-02,2.90E-05,1.10E-06,6.45E-03,-2.36E-07,-2.81E-08,36,21.71806,0.97103,0.870521,0.6639,0.9667,0.3616,0.9935,1,0,40.99379,41.24814,0.14622,0.1457,0.0943,0.0074,-0.2569,-1.757,0.0025,0.0125,3.03,0.00E+00,2246,-0.1176,0.012,1,0.0112,6,10
SN:,1258422,1258422,10,0,X3,3,0,0.52227,0.001,0.52105,0.001,0.52105,0.00182,0,300,0,0,2.39E-02,1,2,18161,-9,-9,0.5223,1.00E-03,36.191048,-4.982512,0.483,0.575,-3.67E+00,10.352,1.30E-02,0.38,2.20E-02,-9.96E+00,6.67E-02,0.735,-999,23.16,21.37,13.26,61.33,24.69364,23.03082,56608.1328,18.81944,17.07026,16.23248,52.57819,riz,56610.5859,0.5183,1.11949,0.59055,0.13395,4.90E-02,23.21319,6.34E-02,9.31E-06,5.43E-07,1.41E-02,-2.37E-07,-2.26E-08,27,9.85793,0.99895,0.581905,0.9913,0.9222,0.9999,0.9992,1,0,42.40475,42.35632,0.20293,0.2034,0.1275,0.005,0.0522,0.257,-0.0038,0.0132,0.67,0.00E+00,1814,-0.0802,0.015,1,0.0237,2,13
SN:,1260639,1260639,10,0,C2,3,0,0.59196,0.001,0.59141,0.001,0.59141,0.00188,0,300,0,0,1.15E-02,1,1,2918,-9,-9,0.592,1.00E-03,54.999783,-29.678097,0.392,0.283,-9,11.112,8.30E-02,-1.20E+00,8.797,-1.24E+01,8.79782,1.485,-999,23.62,20.71,8.11,116.61,25.22745,22.33316,56635.1172,11.05842,7.60006,5.95666,24.53265,riz,56632.7969,1.0419,-1.38E+00,0.89063,0.20482,8.51E-02,23.48603,7.26E-02,7.24E-06,4.84E-07,2.02E-02,-2.93E-07,-2.23E-08,39,27.95566,0.90582,0.82383,0.985,0.8605,0.9989,0.9991,0.9753,0,42.58001,42.68444,0.20429,0.207,0.27,0.0045,-0.0981,-0.48,-0.0064,0.011,0.85,2.45E-03,2778,-0.6275,0.009,0.563,0,6,14
SN:,1255312,1255312,10,0,S1,3,0,0.35658,0.001,0.35561,0.001,0.35561,0.00169,0,300,0,0,4.53E-02,1,2,10259,-9,-9,0.3566,1.00E-03,42.451927,0.592815,1.482,1.422,-2.70E+00,10.577,6.50E-02,-2.50E-01,9.229,-1.09E+01,9.23249,1.264,-999,22.89,20.65,6.94,38.63,25.3966,23.53269,56590.3125,24.92061,23.14115,15.13609,59.35829,griz,56590.1133,0.3358,-6.10E-01,0.3892,5.06E-03,3.46E-02,21.99435,5.02E-02,2.86E-05,1.32E-06,7.64E-03,-4.05E-07,-3.66E-08,45,32.69829,0.91406,0.203895,0.999,0.9925,1,1,1,0,41.29741,41.3786,0.1363,0.1358,0.0861,0.007,-0.0837,-0.614,0.0025,0.0125,0.19,0.00E+00,11110,-0.0781,0.004,1,0.0099,5,10
SN:,1262267,1262267,10,0,E1,3,0,0.56332,0.001,0.56215,0.001,0.56215,0.00186,0,300,0,0,8.87E-03,1,1,7895,-9,-9,0.5633,1.00E-03,8.215997,-42.390877,0.874,0.698,-9,11.042,3.70E-02,-2.74E+00,2.909,-1.38E+01,2.90925,1.378,-999,23.11,20.39,12.05,137.05,24.79753,22.1578,56657.0508,14.93794,10.17523,8.79008,27.80766,riz,56652.1211,1.0865,-2.39E+00,0.98476,0.16636,8.48E-02,23.15689,7.68E-02,9.80E-06,6.93E-07,2.01E-02,-2.99E-07,-4.16E-08,23,10.47906,0.9879,0.969461,0.9831,0.7338,0.9974,0.9997,0.9988,0,42.18917,42.55322,0.21088,0.2134,0.2577,0.0047,-0.3577,-1.696,-0.0064,0.011,3.56,2.97E-04,1301,-0.614,0.013,0.657,0,6,14
SN:,1673068,1673068,10,0,C1+C3,3,0,0.52838,0.001,0.52779,0.001,0.52779,0.00183,0,300,0,0,7.57E-03,1,1,-24908,-9,-9,0.5284,1.00E-03,53.431835,-27.463543,0.453,0.496,-9,10.788,4.00E-02,-2.07E-01,5.41,-1.10E+01,5.41045,1.175,-999,22.94,20.55,15.47,134.83,24.52627,22.17553,57770.1445,48.43056,20.40306,16.68695,80.12413,riz,57767.7461,0.3673,-1.21E+00,0.36001,-1.25E-01,3.76E-02,22.92849,3.45E-02,1.21E-05,3.84E-07,2.82E-03,-6.21E-08,-8.05E-09,48,59.42133,0.12484,0.579691,0.9997,0.99,1,0.9995,1,0,42.40203,42.38871,0.14279,0.1445,0.1185,0.005,0.0197,0.138,-0.0064,0.011,-0.08,0.00E+00,2470,0.0597,0.007,1,0.0051,3,14
SN:,1500076,1500076,10,0,X1,3,0,0.60024,0.001,0.59892,0.001,0.59892,0.00189,0,300,0,0,1.93E-02,2,2,-22539,-9,-9,0.6002,1.00E-03,34.963776,-4.614299,0.251,0.365,-3.53E+00,10.58,4.20E-02,-3.63E+00,2.931,-1.42E+01,2.93126,1.208,-999,23.47,21.05,8.49,89.28,25.17773,22.62312,57681.1914,14.85182,10.71142,5.47762,28.98187,riz,57687.7969,0.976,0.77873,0.72629,-2.66E-01,6.49E-02,22.9041,5.76E-02,1.24E-05,6.56E-07,6.56E-03,-3.14E-07,-9.67E-09,46,26.98788,0.9886,0.923212,0.999,6.67E-02,1,0.9992,1,0,42.69531,42.71838,0.15764,0.1618,0.241,0.0045,-0.0293,-0.186,0.0062,0.0107,0.13,0.00E+00,628,0.5194,0.019,0.419,0,4,15
SN:,1576034,1576034,10,0,E2,3,0,0.768,0.001,0.76675,0.001,0.76675,0.00203,0,300,0,0,6.70E-03,1,2,107481,-9,-9,0.768,1.00E-03,9.62047,-44.509083,0.587,0.811,-2.53E+00,10.342,4.50E-02,-2.15E+00,0,-1.25E+01,1.60E-02,0.93,-999,24.66,22.07,2.62,34.18,26.45425,23.66557,57719.0508,8.81026,8.33823,7.56109,25.20117,riz,57719.5742,1.1582,-2.84E-01,0.83265,-1.71E-01,6.26E-02,23.87386,6.30E-02,5.06E-06,2.94E-07,9.55E-03,-1.51E-07,2.61E-09,38,39.39318,0.4074,0.576938,0.99,0.835,0.9999,0.999,0.9998,0,43.62563,43.36566,0.13412,0.1375,0.2618,0.0036,0.2421,1.805,0.0179,0.0134,3.03,3.66E-05,2325,0.0808,0.007,0.258,0,6,16
SN:,1617030,1617030,10,0,C3,3,0,0.73681,0.001,0.73615,0.001,0.73615,0.002,0,300,0,0,6.97E-03,1,1,109210,-9,-9,0.7368,1.00E-03,53.294022,-28.177332,0.198,0.293,-9,9.322,7.30E-02,0.699,0.581,-8.55E+00,0.6048,8.00E-02,-999,24.53,23.51,3.52,9.2,26.13364,25.09053,57730.1289,15.73344,10.52757,8.52556,38.08584,riz,57733.1953,0.5857,-1.64E+00,0.58001,0.12857,5.98E-02,24.27288,5.87E-02,3.51E-06,1.90E-07,1.75E-02,-8.60E-08,-6.62E-09,40,57.75394,3.42E-02,0.693678,0.9844,0.922,0.9995,0.999,0.9986,0,43.19871,43.2578,0.2247,0.2303,0.1658,0.0037,-0.077,-0.343,0.0179,0.0134,0.93,7.07E-05,312,-0.2955,0.04,1,0.0217,3,16
SN:,1368143,1368143,10,0,X3,3,0,0.42463,0.001,0.42348,0.001,0.42348,0.00174,0,300,0,0,2.24E-02,1,1,47298,-9,-9,0.4246,1.00E-03,35.940483,-5.160461,0.163,0.206,-9,10.199,5.70E-02,-3.16E+00,2.485,-1.33E+01,2.485,1.348,-999,23.47,21.09,9.3,71.61,25.07879,22.86257,57614.3281,56.57611,37.71404,30.47299,113.92914,riz,57614.1367,0.745,0.82722,0.3198,5.20E-02,2.85E-02,22.33192,3.84E-02,2.10E-05,7.41E-07,2.33E-03,-3.36E-08,-1.70E-08,26,17.95401,0.87744,0.325689,0.9831,1,0.9993,0.9993,0.998,0,41.72135,41.82273,0.1497,0.1491,0.0744,0.006,-0.1049,-0.701,0.0036,0.013,0.49,5.60E-05,2276,-0.0697,0.007,1,0.0156,2,12
SN:,1555053,1555053,10,0,C1,3,0,0.73139,0.001,0.73072,0.001,0.73072,0.002,0,300,0,0,9.59E-03,1,1,106526,-9,-9,0.7314,1.00E-03,53.683319,-26.644308,0.112,0.154,-9,10.797,4.90E-02,-6.40E+00,3.599,-1.72E+01,3.6033,1.294,-999,24.48,21.52,3.8,56.36,26.05054,23.12257,57703.0586,7.90555,6.39325,4.45828,23.83006,riz,57710.9375,1.0729,0.33143,0.98698,-1.91E-02,7.41E-02,23.65261,7.33E-02,6.21E-06,4.19E-07,2.98E-02,-3.00E-07,-7.94E-09,65,56.11488,0.77599,0.127438,0.9975,0.98,0.9992,0.9983,0.9996,0,43.30631,43.23835,0.14209,0.1456,0.2575,0.0038,0.0501,0.352,0.0179,0.0134,0.02,2.55E-05,4743,-0.1942,0.006,0.299,0,6,16
SN:,1487043,1487043,10,0,X3,3,0,0.69363,0.001,0.69226,0.001,0.69226,0.00197,0,300,0,0,2.31E-02,1,1,104140,-9,-9,0.6936,1.00E-03,35.87598,-4.56404,2.817,2.502,-9,11.042,1.50E-02,1.343,0.323,-9.70E+00,0.32626,1.021,-999,23.08,20.67,0.99,6.53,27.5,25.46272,57687.1133,15.37162,14.56308,12.98728,50.47683,riz,57686.5312,0.4936,1.16602,0.45245,0.15079,4.13E-02,23.77655,4.33E-02,5.54E-06,2.21E-07,5.99E-03,-7.51E-08,-5.28E-09,40,25.68814,0.96142,0.635387,0.9343,0.9088,0.9999,0.9997,0.994,0,42.96967,43.09727,0.16217,0.1662,0.1345,0.0039,-0.1455,-0.897,0.0179,0.0134,0.96,2.91E-04,2404,-0.1269,0.013,1,0.0069,2,16
