CID_1,Euclid_ID_x,IDSURVEY_1,zHD_1,zHDERR_1,HOST_LOGMASS_1,HOST_LOGMASS_ERR_1,HOST_LOGSFR_1,HOST_LOGSFR_ERR_1,HOST_LOGsSFR_1,HOST_LOGsSFR_ERR_1,HOST_COLOR_1,HOST_COLOR_ERR_1,logmass,logmass_err,MATCH,disk_sersic_sersic_index,disk_sersic_sersic_index_err,phz_pp_median_sfhage,phz_pp_mode_sfhage,phz_pp_68_sfhage,phz_pp_median_sfhtimescale,phz_pp_mode_sfhtimescale,phz_pp_68_sfhtimescale,phz_pp_median_sfr,phz_pp_mode_sfr,phz_pp_68_sfr,phz_pp_median_stellarmass,phz_pp_mode_stellarmass,phz_pp_68_stellarmass,phz_pp_median_stellarmetallicity,phz_pp_mode_stellarmetallicity,phz_pp_68_stellarmetallicity,galaxyclass,sfhtype,imf,CID string,VARNAMES:,CID_2,CIDint,IDSURVEY_2,TYPE,FIELD,CUTFLAG_SNANA,ERRFLAG_FIT,zHEL,zHELERR,zCMB,zCMBERR,zHD_2,zHDERR_2,VPEC,VPECERR,LENSDMU,LENSDMUERR,MWEBV,HOST_NMATCH,HOST_NMATCH2,HOST_OBJID,HOST_ZPHOT,HOST_ZPHOTERR,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_CONFUSION,HOST_LOGMASS_2,HOST_LOGMASS_ERR_2,HOST_LOGSFR_2,HOST_LOGSFR_ERR_2,HOST_LOGsSFR_2,HOST_LOGsSFR_ERR_2,HOST_COLOR_2,HOST_COLOR_ERR_2,HOST_MAG_g,HOST_MAG_i,HOST_SBFLUXCAL_g,HOST_SBFLUXCAL_i,HOST_SBMAG_g,HOST_SBMAG_i,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,SNRSUM,BANDLIST,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,RADIUS_POP,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,CUTMASK,MU,MUMODEL,MUERR,MUERR_RENORM,MUERR_RAW,MUERR_VPEC,MURES,MUPULL,M0DIF,M0DIFERR,CHI2_BEAMS,PROBCC_BEAMS,biasCor_nevt,biasCor_mu,biasCorErr_mu,biasCor_muCOVSCALE,biasCor_muCOVADD,IDSAMPLE,IZBIN
1948209,-5.26E17,10,0.37942,0.0017,9.129,0.008,-0.104,0.025,-9.236,0.0446542,0.186,-999,9.129,0.008,false,,,1.200833559,1.828252792,"[0.620490312576294,1.8282527923583984]",4.594591618,4.594591618,"[0.5859370827674866,8.002223014831543]",0.347677112,0.347677112,"[0.20238220691680908,0.5870764255523682]",9.171370506,9.180841446,"[9.01419448852539,9.18566608428955]",0.452998579,0.452998579,"[0.1754380464553833,0.5285378098487854]",-99,-99,-99,1948209,SN:,1948209,1948209,10,0,C3,3,0,0.37996,0.001,0.37942,0.001,0.37942,0.0017,0.0,300,0,0,0.00926,1,1,531186,-9,-9,0.38,0.001,52.55257,-28.832695,0.338,0.437,-9.0,9.129,0.008,-0.104,0.025,-9.24,0.0447,0.186,-999,23.5,22.47,9.52,25.2,25.05341,23.9965,58141.0586,101.58258,58.79602,41.42775,205.13629,riz,58144.9766,0.2109,0.24625,0.26419,-0.101,0.0293,21.92062,0.0294,3.06E-5,8.27E-7,0.00188,-8.59E-8,-1.72E-8,12,13.59825,0.3271,0.34549,0.9999,0.945,0.9999,0.9942,1.0,0,41.57089,41.54198,0.12572,0.1261,0.0835,0.0066,0.0593,0.472,-0.0304,0.0149,-0.13,0.0,2450,0.0183,0.004,1.0,0.0076,3,11
1338940,-5.26E17,10,0.77334,0.00204,10.015,0.051,1.073,0.517,-8.925,0.51904,0.581,-999,10.015,0.051,false,,,3.351444721,1.963946581,"[1.6012239456176758,5.814959526062012]",4.67910862,1.550934434,"[1.2518764734268188,16.6212100982666]",0.996205211,1.116681457,"[0.8601507544517517,1.2488303184509277]",10.17854977,10.10589314,"[9.997138977050781,10.241325378417969]",1.232795358,0.675867558,"[0.5942467451095581,1.5421069860458374]",-99,-99,-99,1338940,SN:,1338940,1338940,10,0,C3,3,0,0.77404,0.001,0.77334,0.001,0.77334,0.00204,0.0,300,0,0,0.00707,1,1,42127,-9,-9,0.774,0.001,52.552971,-27.85854,0.261,0.394,-9.0,10.015,0.051,1.073,0.517,-8.93,0.51904,0.581,-999,24.36,22.75,3.9,18.81,26.02234,24.31403,57355.25,16.34617,12.10384,10.18097,33.77378,riz,57360.4375,0.9856,0.67699,0.80095,0.27346,0.0582,24.6824,0.0523,2.4E-6,1.16E-7,0.0117,-6.68E-8,-1.9E-9,33,25.76479,0.81104,0.939063,0.9497,0.8279,0.9989,0.9989,0.9935,0,43.6523,43.38751,0.22492,0.228,0.2206,0.0036,0.2777,1.235,-0.0129,0.0174,2.33,0.00124,1758,-0.3718,0.018,1.0,7.0E-4,3,17
1320030,-5.26E17,10,0.68141,0.00196,10.437,0.125,0.901,0.142,-9.651,0.28925,0.525,-999,10.437,0.125,false,,,3.750530958,3.750530958,"[1.148432731628418,3.750530958175659]",1.823069334,1.823069334,"[1.4187284708023071,25.72772979736328]",1.027564526,1.027564526,"[1.027564525604248,1.66165030002594]",10.40779972,10.40779972,"[10.273042678833008,10.40779972076416]",1.214929104,1.214929104,"[0.5124111175537109,1.7168629169464111]",-99,-99,-99,1320030,SN:,1320030,1320030,10,0,C3,3,0,0.68207,0.001,0.68141,0.001,0.68141,0.00196,0.0,300,0,0,0.00706,2,2,-12463,-9,-9,0.6821,0.001,52.556606,-28.334007,2.498,2.184,-0.692,10.437,0.125,0.901,0.142,-9.65,0.28925,0.525,-999,23.3,21.8,1.78,6.78,26.87395,25.42193,57025.1562,15.85823,14.65001,12.63451,48.23187,riz,57021.6914,0.4663,-1.05,0.48075,0.0689,0.0476,23.90126,0.0472,4.94E-6,2.14E-7,0.0119,-7.9E-8,-6.81E-9,27,21.57095,0.75885,0.419558,0.9008,0.9725,0.6809,0.9658,0.999,0,43.02137,43.05493,0.17864,0.1831,0.1283,0.004,-0.0514,-0.288,0.0179,0.0134,0.43,3.61E-5,8998,-0.1707,0.006,1.0,0.0142,3,16
1366482,-5.26E17,10,0.32154,0.00166,9.306,0.009,1.077,0.146,-8.198,0.14612,0.127,-999,9.306,0.009,false,,,1.830534458,6.58870554,"[0.3761407136917114,6.588705539703369]",0.649189472,4.500303745,"[0.0737161934375763,4.500303745269775]",0.325078726,0.127677739,"[0.12767773866653442,0.4762628674507141]",9.594259262,9.618702888,"[9.269017219543457,9.61870288848877]",0.962273479,0.660402656,"[0.6604026556015015,1.8237141370773315]",-99,-99,-99,1366482,SN:,1366482,1366482,10,1,C3,3,0,0.32206,0.001,0.32154,0.001,0.32154,0.00166,0.0,300,0,0,0.00703,1,1,46862,-9,-9,0.3221,0.001,52.570965,-28.321358,0.506,0.612,-9.0,9.306,0.009,1.077,0.146,-8.2,0.14612,0.127,-999,22.65,21.87,20.36,42.44,24.22806,23.43056,57637.3164,96.49718,83.55834,77.92358,320.52893,griz,57637.3984,0.1483,0.83306,0.13745,0.00417,0.0103,21.78189,0.0126,3.48E-5,4.02E-7,4.59E-4,-3.0E-8,-2.69E-9,49,56.0771,0.2267,0.278034,0.9979,0.9875,1.0,0.9998,1.0,0,41.20996,41.12444,0.15003,0.1495,0.0368,0.0077,0.083,0.553,0.0025,0.0125,0.31,0.0,2484,0.0098,0.005,1.0,0.0199,3,10
1316461,-5.26E17,10,0.60984,0.0019,10.964,0.029,0.033,10.033,-10.983,10.03387,1.397,-999,10.964,0.029,false,,,2.885493994,2.885493994,"[2.465190887451172,2.8854939937591553]",0.068295501,0.068295501,"[0.06829550117254257,0.16766156256198883]",-13.0731163,-13.07351685,"[-13.073516845703125,-2.194932460784912]",10.86065674,10.86065674,"[10.85787296295166,10.86105728149414]",1.352377176,1.352377176,"[1.1686789989471436,1.35237717628479]",-99,-99,-99,1316461,SN:,1316461,1316461,10,0,C3,3,0,0.61047,0.001,0.60984,0.001,0.60984,0.0019,0.0,300,0,0,0.0095,1,1,25354,-9,-9,0.6105,0.001,52.581059,-28.748798,0.712,0.673,-9.0,10.964,0.029,0.033,10.033,-11.0,10.03387,1.397,-999,23.6,20.87,7.71,91.35,25.28236,22.59823,57008.0664,22.75287,18.16182,13.99498,54.23063,riz,57008.5859,0.5688,-1.61,0.43715,-0.0547,0.0515,23.30048,0.0391,8.59E-6,3.09E-7,0.00568,-7.48E-8,-7.92E-9,25,30.76449,0.19694,0.565263,0.9991,0.933,1.0,0.9995,0.9996,0,42.5769,42.76458,0.18595,0.1908,0.1587,0.0044,-0.1939,-1.043,0.0062,0.0107,1.52,1.48E-5,5364,-0.0315,0.007,1.0,0.0081,3,15
1335818,-5.26E17,10,0.62253,0.00191,11.215,0.008,1.563,0.153,-9.651,0.15611,1.16,-999,11.215,0.008,true,,,0.012690076,0.012690076,"[0.012690075673162937,0.03199029713869095]",6.170714378,6.170714378,"[1.953013300895691,6.170714378356934]",3.112252712,3.112252712,"[3.112252712249756,3.367701768875122]",11.08835125,11.08835125,"[11.088351249694824,11.322669982910156]",1.078913808,1.078913808,"[1.0789138078689575,1.7304586172103882]",-99,-99,-99,1335818,SN:,1335818,1335818,10,0,C3,3,0,0.62317,0.001,0.62253,0.001,0.62253,0.00191,0.0,300,0,0,0.00777,1,1,41394,-9,-9,0.6232,0.001,52.583519,-28.471077,1.515,1.35,-9.0,11.215,0.008,1.563,0.153,-9.65,0.15611,1.16,-999,23.13,20.97,8.0,62.52,25.24228,23.00995,57355.25,25.78476,20.71098,19.45054,59.09343,riz,57349.0469,0.4303,0.17046,0.42347,0.12388,0.0331,23.6163,0.0332,6.42E-6,1.97E-7,0.00227,-5.56E-8,-3.04E-9,34,24.2297,0.89235,0.416813,0.8441,0.9667,1.0,0.9998,0.9998,0,42.74949,42.81837,0.1956,0.2007,0.1254,0.0043,-0.0751,-0.384,0.0062,0.0107,0.68,7.73E-6,5670,-0.1503,0.007,1.0,0.0213,3,15
1256570,-5.26E17,10,0.34548,0.00168,10.287,0.036,0.087,8.731,-10.196,8.73121,1.51,-999,10.287,0.036,false,,,0.989679694,0.372881353,"[0.37288135290145874,1.3672345876693726]",0.430970609,0.07381165,"[0.07381165027618408,17.859384536743164]",1.567687988,1.567687988,"[-0.5441480278968811,1.6746478080749512]",10.28915882,10.49419212,"[10.147242546081543,10.494192123413086]",1.04110992,0.571927845,"[0.3091736435890198,1.8227570056915283]",-99,-99,-99,1256570,SN:,1256570,1256570,10,0,C3,3,0,0.34601,0.001,0.34548,0.001,0.34548,0.00168,0.0,300,0,0,0.00688,1,1,4311,-9,-9,0.346,0.001,52.585506,-27.807026,0.108,0.135,-9.0,10.287,0.036,0.087,8.731,-10.2,8.73121,1.51,-999,22.91,20.79,16.1,112.55,24.48293,22.37164,56602.2734,74.84403,72.67063,36.48691,159.88638,griz,56602.0234,0.313,-1.61,0.25857,-0.0308,0.0212,22.15018,0.0247,2.48E-5,5.64E-7,0.00243,-7.79E-8,-8.18E-9,44,24.06384,0.99376,0.546133,0.9811,0.99,0.9996,0.9997,1.0,0,41.36581,41.30498,0.10763,0.1073,0.0603,0.0072,0.0583,0.542,0.0025,0.0125,-0.37,0.0,3219,-0.0465,0.005,1.0,0.0066,3,10
1495047,-5.26E17,10,0.41097,0.00173,10.034,0.012,0.523,0.277,-9.537,0.28364,0.857,-999,10.034,0.012,false,,,2.085228205,2.085228205,"[1.7143876552581787,2.500399351119995]",4.798876762,28.18526077,"[0.6957539916038513,28.185260772705078]",0.991340458,1.118618608,"[0.7697189450263977,1.1186186075210571]",10.03496552,9.959059715,"[9.959059715270996,10.126362800598145]",0.377678841,0.377678841,"[0.370593398809433,1.020066499710083]",-99,-99,-99,1495047,SN:,1495047,1495047,10,0,C3,3,0,0.41152,0.001,0.41097,0.001,0.41097,0.00173,0.0,300,0,0,0.00853,1,2,-20218,-9,-9,0.4115,0.001,52.594322,-28.81996,0.854,1.029,-2.52,10.034,0.012,0.523,0.277,-9.54,0.28364,0.857,-999,23.02,21.45,13.07,55.69,24.70931,23.13556,57680.3281,47.39605,42.7771,22.90224,130.12508,riz,57685.5898,0.3101,-0.296,0.21214,-0.0603,0.026,22.30281,0.0294,2.15E-5,5.84E-7,0.00132,-5.1E-8,-1.26E-8,34,24.66846,0.87955,0.223912,0.994,1.0,1.0,0.9998,1.0,0,41.81159,41.74523,0.10747,0.1071,0.0694,0.0062,0.0628,0.584,0.0036,0.013,-0.33,0.0,8243,-0.0254,0.003,1.0,0.0054,3,12
1315947,-5.26E17,10,0.73781,0.00201,10.403,0.029,0.191,5.664,-10.197,5.6642,1.201,-999,10.403,0.029,false,,,4.553206444,5.01406765,"[3.1202080249786377,5.790528774261475]",0.064489461,0.032016933,"[0.026147348806262016,0.13768526911735535]",-25.30592346,-61.51101303,"[-61.51101303100586,-10.274030685424805]",10.60957813,10.6455307,"[10.496098518371582,10.649344444274902]",0.444134682,0.317003965,"[0.17918676137924194,0.5987687110900879]",-99,-99,-99,1315947,SN:,1315947,1315947,10,0,C3,3,0,0.73849,0.001,0.73781,0.001,0.73781,0.00201,0.0,300,0,0,0.00601,1,2,26920,-9,-9,0.7385,0.001,52.611301,-28.142172,0.698,0.916,-2.9,10.403,0.029,0.191,5.664,-10.2,5.6642,1.201,-999,25.11,22.43,1.65,20.16,26.95629,24.23877,57008.0391,26.01981,21.99176,14.42768,68.18075,riz,57002.8789,0.3922,-0.161,0.33197,-0.116,0.0293,23.5483,0.0282,6.83E-6,1.77E-7,0.00267,-4.07E-8,-9.67E-10,36,27.71175,0.83731,0.389892,0.7838,0.975,1.0,0.9991,1.0,0,43.12842,43.26375,0.14935,0.1531,0.1114,0.0037,-0.1532,-1.026,0.0179,0.0134,1.04,0.0,11241,0.1008,0.005,1.0,0.0086,3,16
1945100,-5.26E17,10,0.6646,0.00194,10.22,0.007,0.338,0.182,-9.886,0.19227,1.318,-999,10.22,0.007,false,,,0.227644131,0.13678588,"[0.10688213258981705,0.36140164732933044]",1.753580809,0.463372558,"[0.06385207176208496,11.923495292663574]",1.771452904,1.980534434,"[1.6258291006088257,1.9805344343185425]",9.895719528,9.913764,"[9.71584415435791,10.05160140991211]",1.412202716,1.997349143,"[0.8731549978256226,1.9212793111801147]",-99,-99,-99,1945100,SN:,1945100,1945100,10,0,C3,3,0,0.66526,0.001,0.6646,0.001,0.6646,0.00194,0.0,300,0,0,0.00718,1,1,149032,-9,-9,0.6653,0.001,52.615055,-27.399786,0.633,0.932,-9.0,10.22,0.007,0.338,0.182,-9.89,0.19227,1.318,-999,25.31,23.24,1.66,10.61,26.94973,24.93571,58132.0664,23.33344,15.58163,12.9692,41.94613,riz,58130.5391,0.8229,-2.11,0.69925,-0.128,0.0673,24.21451,0.0541,3.7E-6,1.84E-7,0.0208,-8.3E-8,-6.17E-9,17,21.61114,0.20014,0.821205,0.0,0.9742,1.0E-4,0.0021,0.0,0,43.52627,42.98947,0.2165,222.1539,0.1939,0.0041,0.5306,2.451,0.0062,0.0107,2.5,1.0,1823,0.0787,0.011,1.0,0.008,3,15
1302199,-5.26E17,10,0.87001,0.00212,9.543,0.009,1.549,0.359,-8.007,0.36484,0.056,-999,9.543,0.009,false,,,0.260106921,0.262360632,"[0.11385144293308258,0.6739421486854553]",1.288431883,0.721983731,"[0.08428987115621567,4.277998924255371]",1.131170511,1.146888494,"[1.0206019878387451,1.2384226322174072]",9.264575005,9.258529663,"[9.088306427001953,9.498109817504883]",1.27778852,1.505299091,"[0.6633514761924744,1.61532723903656]",-99,-99,-99,1302199,SN:,1302199,1302199,10,0,C3,3,0,0.87076,0.001,0.87001,0.001,0.87001,0.00212,0.0,300,0,0,0.0073,1,1,25995,-9,-9,0.8708,0.001,52.619011,-27.356663,0.848,1.02,-9.0,9.543,0.009,1.549,0.359,-8.01,0.36484,0.056,-999,24.13,23.11,4.2,10.6,25.94188,24.93674,56961.3086,23.25253,16.99195,-99.0,51.03497,iz,56956.5312,0.8086,1.69038,0.55578,0.11832,0.0806,23.99638,0.0441,4.52E-6,1.84E-7,0.00432,-6.56E-8,-5.74E-9,28,31.59518,0.2913,0.687778,0.8633,0.8665,0.9915,0.9976,0.9907,0,43.37453,43.69809,0.18596,0.1886,0.2633,0.0033,-0.3106,-1.67,-0.0129,0.0174,3.22,0.00165,711,-0.1546,0.029,0.49,0.0,3,17
1277945,-5.26E17,10,0.43369,0.00175,11.217,0.005,0.883,0.691,-10.354,0.69464,1.622,-999,11.217,0.005,true,,,3.169616699,3.169616699,"[3.16961669921875,3.16961669921875]",0.125558287,0.125558287,"[0.1255582869052887,0.1255582869052887]",-6.016649246,-6.016649246,"[-6.01664924621582,-6.01664924621582]",11.18210411,11.18210411,"[11.182104110717773,11.182104110717773]",1.973745108,1.973745108,"[1.9737451076507568,1.9737451076507568]",-99,-99,-99,1277945,SN:,1277945,1277945,10,0,C3,3,0,0.43425,0.001,0.43369,0.001,0.43369,0.00175,0.0,300,0,0,0.00645,1,2,6081,-9,-9,0.4342,0.001,52.630699,-28.180862,0.634,0.432,-4.06,11.217,0.005,0.883,0.691,-10.4,0.69464,1.622,-999,22.8,20.05,18.84,204.86,24.3123,21.72136,57255.3672,25.91203,16.52295,13.87005,58.5186,riz,57259.5234,0.4569,-0.926,0.44297,0.00823,0.0548,22.73799,0.0622,1.44E-5,8.26E-7,0.0136,-2.7E-7,-3.72E-8,29,22.32215,0.80661,0.309718,0.8663,0.9708,0.9986,0.9995,0.9986,0,41.98253,41.88278,0.15979,0.1592,0.1204,0.0059,0.0962,0.602,0.0036,0.013,0.49,5.09E-5,6619,-0.0828,0.004,1.0,0.0098,3,12
1413048,-5.26E17,10,0.61122,0.0019,10.245,0.041,0.606,1.002,-9.65,1.00964,1.188,-999,10.245,0.041,false,,,2.561630726,2.224781275,"[2.2247812747955322,2.9071083068847656]",0.091168351,0.091168351,"[0.03234356269240379,0.19200050830841064]",-6.943990707,-6.514886379,"[-25.49597930908203,-2.5506484508514404]",10.17068958,10.14639473,"[10.146394729614258,10.226059913635254]",1.352377176,1.568529844,"[1.041970133781433,1.5926713943481445]",-99,-99,-99,1413048,SN:,1413048,1413048,10,0,C3,3,0,0.61185,0.001,0.61122,0.001,0.61122,0.0019,0.0,300,0,0,0.00853,1,2,-19987,-9,-9,0.6119,0.001,52.632442,-28.807919,0.661,0.779,-2.87,10.245,0.041,0.606,1.002,-9.65,1.00964,1.188,-999,24.93,22.47,2.46,22.88,26.52266,24.10136,57668.1211,24.42147,20.78254,10.48321,48.97335,riz,57657.1836,0.7101,-2.52,0.55898,-0.0114,0.0706,23.7422,0.0534,5.72E-6,2.81E-7,0.011,-8.48E-8,-1.29E-8,34,28.82784,0.71909,0.839431,0.7434,0.9144,0.9961,0.999,0.6661,0,42.80998,42.77048,0.22701,0.2355,0.2014,0.0044,0.0333,0.147,0.0062,0.0107,1.0,0.0218,1208,-0.1125,0.015,1.0,0.0097,3,15
1341271,-5.26E17,10,0.82584,0.00208,11.028,0.028,-10.0,0.0,-21.042,0.197,1.47,-999,11.028,0.028,false,,,2.069282532,1.929472566,"[1.92947256565094,4.048405647277832]",0.042098187,0.016258948,"[0.016258947551250458,0.1404634267091751]",-15.60928535,-43.77895737,"[-43.77895736694336,-5.666772842407227]",10.78513908,10.78021526,"[10.768450736999512,10.904075622558594]",1.06964159,1.06964159,"[0.862348198890686,1.3334267139434814]",-99,-99,-99,1341271,SN:,1341271,1341271,10,0,C3,3,0,0.82656,0.001,0.82584,0.001,0.82584,0.00208,0.0,300,0,0,0.00695,1,1,42762,-9,-9,0.8266,0.001,52.639565,-27.963018,0.321,0.425,-9.0,11.028,0.028,-10.0,0.0,-21.0,0.197,1.47,-999,25.51,22.25,1.43,29.28,27.11166,23.83357,57372.1758,21.45736,15.61695,9.92173,37.37557,riz,57370.1055,0.7746,-2.25,0.57422,0.013,0.0666,24.39346,0.0572,3.14E-6,1.65E-7,-0.00378,-1.37E-8,1.89E-9,27,19.34502,0.85709,0.750438,0.9604,0.9362,1.0,0.9997,0.9998,0,43.55253,43.56059,0.21879,0.2217,0.2612,0.0034,0.0049,0.022,-0.0129,0.0174,0.76,1.71E-5,1265,-0.2352,0.011,0.689,0.0,3,17
1326299,-5.26E17,10,0.67382,0.00195,9.622,0.08,0.789,0.177,-9.091,0.19507,0.189,-999,9.622,0.08,false,,,1.959161758,0.565107405,"[0.9808402061462402,2.9653570652008057]",3.401367426,0.293041766,"[0.4009418189525604,14.987812042236328]",1.118892193,1.382310271,"[0.8035590052604675,1.3079890012741089]",10.05870914,9.965106964,"[9.97105884552002,10.14470386505127]",0.715108752,0.40531534,"[0.39005613327026367,1.1837971210479736]",-99,-99,-99,1326299,SN:,1326299,1326299,10,0,C3,3,0,0.67448,0.001,0.67382,0.001,0.67382,0.00195,0.0,300,0,0,0.00768,1,1,-11547,-9,-9,0.6745,0.001,52.642685,-27.521036,1.163,0.852,-9.0,9.622,0.08,0.789,0.177,-9.09,0.19507,0.189,-999,24.22,22.72,4.34,14.69,25.90627,24.58245,57051.1055,25.38858,18.50437,12.24646,54.54594,riz,57055.6523,0.8882,0.0459,0.94672,-0.209,0.0437,23.51391,0.0439,7.05E-6,2.85E-7,0.0272,-2.05E-7,-6.18E-9,13,9.99796,0.6941,0.697963,0.9998,0.329,1.0,0.9601,1.0,0,43.30403,43.02557,0.1888,0.1937,0.153,0.004,0.2723,1.442,0.0062,0.0107,2.54,0.0,443,0.1863,0.027,1.0,0.011,3,15
1329168,-5.27E17,10,0.67651,0.00195,10.795,0.027,-2.967,7.033,-13.761,7.03337,1.689,-999,10.795,0.027,false,,,3.702844143,3.135532379,"[3.132746458053589,5.319526195526123]",0.064761251,0.052253094,"[0.013827173039317131,0.1517486572265625]",-20.42439461,-20.42170334,"[-89.85441589355469,-3.854246139526367]",10.82795525,10.82795525,"[10.806373596191406,10.895174980163574]",1.139809847,0.978072524,"[0.9670538306236267,1.4768593311309814]",-99,-99,-99,1329168,SN:,1329168,1329168,10,0,C3,3,0,0.67717,0.001,0.67651,0.001,0.67651,0.00195,0.0,300,0,0,0.00766,2,3,25384,-9,-9,0.6772,0.001,52.65675,-27.635353,0.0,0.0,-9.11,10.795,0.027,-2.97,7.033,-13.8,7.03337,1.689,-999,-10.0,-10.0,2.29,47.25,26.60041,23.314,57311.2344,35.65415,35.61244,17.91036,65.17242,riz,57307.8359,0.5006,-0.59,0.36018,-0.131,0.0398,23.28942,0.0316,8.67E-6,2.53E-7,0.00558,-5.53E-8,-3.32E-9,22,10.84224,0.97693,0.480487,0.9954,0.9669,1.0,0.9996,1.0,0,42.84811,43.03601,0.15781,0.1619,0.1247,0.004,-0.1941,-1.23,0.0062,0.0107,1.61,0.0,5625,0.0988,0.005,1.0,0.0081,3,15
1297377,-5.27E17,10,0.60981,0.0019,10.696,0.012,0.859,0.427,-9.836,0.43577,1.177,-999,10.696,0.012,false,,,0.02600679,0.02600679,"[0.02600678987801075,0.02600678987801075]",5.920288563,5.920288563,"[5.920288562774658,5.920288562774658]",2.915097237,2.915097237,"[2.915097236633301,2.915097236633301]",10.86583328,10.86583328,"[10.865833282470703,10.865833282470703]",1.976537108,1.976537108,"[1.9765371084213257,1.9765371084213257]",-99,-99,-99,1297377,SN:,1297377,1297377,10,0,C3,3,0,0.61044,0.001,0.60981,0.001,0.60981,0.0019,0.0,300,0,0,0.0087,1,3,27407,-9,-9,0.6104,0.001,52.658054,-28.73859,1.173,1.383,-2.49,10.696,0.012,0.859,0.427,-9.84,0.43577,1.177,-999,24.02,21.9,3.42,24.84,26.16493,24.01212,56933.168,28.70103,27.25595,16.40589,70.97419,riz,56929.0352,0.4755,-1.83,0.40221,0.0491,0.0498,23.48918,0.0413,7.22E-6,2.74E-7,0.00366,-6.4E-8,-7.95E-9,37,18.12112,0.99613,0.630429,0.5636,0.9673,0.9999,0.9998,0.9997,0,42.53459,42.76445,0.20139,0.2067,0.1542,0.0044,-0.236,-1.172,0.0062,0.0107,1.96,1.24E-5,2516,-0.1642,0.01,1.0,0.0155,3,15
1332632,-5.27E17,10,0.6232,0.00191,10.603,0.023,-0.593,9.407,-11.211,9.40742,1.534,-999,10.603,0.023,false,,,3.112863302,2.859367132,"[2.4881961345672607,4.475378513336182]",0.073576964,0.012040728,"[0.012040727771818638,0.14277128875255585]",-21.05233002,-94.34500885,"[-94.34500885009766,-5.246987819671631]",10.60441017,10.57171154,"[10.57072925567627,10.690662384033203]",1.32152009,1.414502978,"[1.0507739782333374,1.5017669200897217]",-99,-99,-99,1332632,SN:,1332632,1332632,10,0,C3,3,0,0.62383,0.001,0.6232,0.001,0.6232,0.00191,0.0,300,0,0,0.00796,2,2,40359,-9,-9,0.6238,0.001,52.663742,-28.479296,0.0,0.0,-9.42,10.603,0.023,-0.593,9.407,-11.2,9.40742,1.534,-999,-10.0,-10.0,2.85,38.38,26.36289,23.53974,57325.1836,25.54266,22.99648,16.57794,71.68645,riz,57325.3828,0.423,-1.77,0.31903,-0.0469,0.043,23.34864,0.0395,8.21E-6,2.98E-7,0.00476,-5.73E-8,-8.39E-9,39,15.24147,0.99978,0.609201,0.9201,0.8239,0.9993,0.9994,0.9992,0,42.58487,42.82117,0.156,0.1601,0.1203,0.0043,-0.2425,-1.554,0.0062,0.0107,2.49,4.96E-5,2678,-0.0429,0.008,1.0,0.0086,3,15
1290593,-5.27E17,10,0.67528,0.00195,11.067,0.038,-1.866,8.134,-12.898,8.134,1.522,-999,11.067,0.038,false,,,3.475459337,3.475459337,"[3.1786718368530273,3.550474166870117]",0.028576698,0.028576698,"[0.019354484975337982,0.06267686933279037]",-45.82073593,-45.82073593,"[-72.21212768554688,-19.514808654785156]",11.14184952,11.14273071,"[11.077601432800293,11.142730712890625]",0.928792775,0.928792775,"[0.9287927746772766,1.271148681640625]",-99,-99,-99,1290593,SN:,1290593,1290593,10,0,C3,3,0,0.67594,0.001,0.67528,0.001,0.67528,0.00195,0.0,300,0,0,0.00739,1,1,26626,-9,-9,0.6759,0.001,52.6693,-27.69029,0.814,0.921,-9.0,11.067,0.038,-1.87,8.134,-12.9,8.134,1.522,-999,23.95,20.9,4.42,67.2,25.88644,22.93158,56903.2617,13.43275,12.10179,10.1145,30.85078,riz,56894.2305,1.0171,0.49695,1.05459,0.0623,0.066,23.84516,0.0926,5.2E-6,4.44E-7,0.0313,-4.24E-7,-1.58E-8,28,30.69936,0.33059,0.265546,0.5988,0.983,0.9608,0.9548,0.9799,0,43.16126,43.03124,0.27574,0.2832,0.2461,0.004,0.1238,0.449,0.0062,0.0107,1.42,0.00169,8826,-0.0844,0.006,1.0,0.0142,3,15
